,Unnamed: 0,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation,Date,Matched_Street,Pavement_rating,Miles,Shape__Length,SentimentScore,SeverityLevel,Potholes_Count,Rating,Minutes_to_closed
0,0,-1.47,-2.75,-2.11,-2.31,6.93,1.36,-5.56,3.11,91.81,3.64,2021-01-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
1,1,-0.13,-0.99,-0.56,-0.69,3.46,1.43,-2.03,3.6,94.19,12.18,2021-01-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
2,2,-1.77,-2.63,-2.2,-2.29,8.39,2.19,-6.2,3.17,94.38,4.11,2021-01-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
3,3,-0.82,-1.18,-1.0,-1.2,3.41,1.37,-2.04,3.54,97.81,1.28,2021-01-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
4,4,-1.35,-2.11,-1.74,-2.06,5.1,1.4,-3.7,3.3,95.81,0.36,2021-01-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
5,5,-2.61,-3.72,-3.17,-2.81,4.12,-0.2,-4.34,2.87,93.94,0.07,2021-01-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
6,6,-3.59,-5.44,-4.52,-3.64,4.84,-0.77,-5.62,2.5,89.0,0.02,2021-01-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
7,7,-6.86,-8.26,-7.56,-7.34,6.33,-3.67,-9.99,2.01,92.56,0.12,2021-01-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
8,8,-6.1,-7.8,-6.95,-6.99,10.93,-0.92,-11.84,2.14,89.94,0.01,2021-01-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
9,9,-3.49,-5.09,-4.28,-4.42,6.31,0.36,-5.95,2.56,91.0,0.04,2021-01-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
10,10,-2.51,-3.43,-2.97,-2.86,6.59,1.32,-5.27,2.99,95.06,0.33,2021-01-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
11,11,-2.52,-3.71,-3.12,-2.78,4.78,-0.02,-4.81,2.87,93.25,0.41,2021-01-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
12,12,-1.88,-3.21,-2.55,-2.15,7.13,1.75,-5.38,3.05,92.06,0.04,2021-01-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
13,13,0.84,0.33,0.58,-0.13,4.49,3.12,-1.38,3.97,95.5,0.05,2021-01-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
14,14,0.56,-0.31,0.12,0.41,4.59,2.37,-2.21,3.78,94.19,2.24,2021-01-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
15,15,-0.03,-0.6,-0.31,-0.22,2.38,1.13,-1.25,3.72,96.12,7.63,2021-01-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
16,16,-0.45,-1.56,-1.01,-0.67,3.38,1.37,-2.02,3.48,92.75,2.36,2021-01-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
17,17,-2.24,-3.35,-2.79,-2.63,3.82,-0.79,-4.61,3.05,93.62,3.07,2021-01-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
18,18,-2.38,-3.56,-2.97,-2.68,4.49,0.1,-4.4,2.93,93.12,2.96,2021-01-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
19,19,-5.62,-7.11,-6.36,-5.95,4.98,-3.51,-8.49,2.26,91.75,2.38,2021-01-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
20,20,-2.72,-3.95,-3.34,-2.89,8.71,0.84,-7.88,2.99,92.44,1.86,2021-01-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
21,21,-2.02,-2.92,-2.48,-2.19,6.32,0.05,-6.27,3.17,94.75,3.48,2021-01-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
22,22,-8.01,-9.48,-8.74,-8.18,4.18,-6.57,-10.75,1.77,92.25,1.48,2021-01-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
23,23,-10.71,-12.5,-11.61,-12.37,9.09,-6.73,-15.82,1.4,89.94,0.26,2021-01-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
24,24,-7.85,-9.56,-8.7,-11.95,12.12,-1.62,-13.74,1.83,90.06,0.25,2021-01-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
25,25,-5.67,-6.62,-6.14,-5.93,10.23,-1.49,-11.72,2.38,95.5,6.37,2021-01-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
26,26,-4.86,-5.7,-5.28,-5.1,6.97,-1.83,-8.8,2.5,96.56,1.21,2021-01-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
27,27,-9.4,-10.67,-10.03,-9.6,5.34,-7.09,-12.44,1.65,93.94,0.94,2021-01-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
28,28,-12.6,-13.59,-13.09,-12.73,3.75,-10.52,-14.27,1.22,95.56,0.59,2021-01-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
29,29,-12.05,-12.96,-12.5,-13.33,12.76,-6.75,-19.52,1.34,95.88,0.07,2021-01-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
30,30,-13.67,-14.22,-13.95,-14.03,12.49,-8.21,-20.7,1.22,98.56,0.15,2021-01-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
31,31,-8.24,-9.08,-8.67,-8.24,7.1,-4.65,-11.74,1.89,97.44,2.42,2021-02-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
32,32,-5.68,-6.32,-6.0,-5.69,4.69,-3.12,-7.81,2.38,98.56,10.34,2021-02-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
33,33,-4.27,-5.08,-4.67,-4.45,2.29,-2.99,-5.27,2.62,96.75,2.54,2021-02-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
34,34,-5.32,-6.09,-5.7,-6.63,10.53,-0.36,-10.89,2.5,96.88,0.01,2021-02-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
35,35,-1.52,-2.26,-1.88,-1.7,6.71,0.4,-6.31,3.36,95.62,2.12,2021-02-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
36,36,-8.13,-9.27,-8.7,-8.74,10.18,-5.03,-15.21,1.89,94.62,0.19,2021-02-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
37,37,-8.84,-9.69,-9.27,-9.1,12.19,-4.35,-16.55,1.83,97.31,0.51,2021-02-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
38,38,-11.52,-12.61,-12.07,-11.9,8.28,-7.27,-15.56,1.34,95.56,0.16,2021-02-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
39,39,-8.07,-8.86,-8.46,-8.28,7.36,-4.35,-11.7,1.89,97.69,2.08,2021-02-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
40,40,-8.74,-9.77,-9.25,-8.98,4.87,-6.53,-11.39,1.77,96.25,0.35,2021-02-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
41,41,-10.39,-11.2,-10.79,-10.91,12.95,-6.17,-19.13,1.59,97.31,0.6,2021-02-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
42,42,-17.56,-18.05,-17.81,-18.91,12.36,-10.81,-23.16,0.85,97.06,0.02,2021-02-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
43,43,-13.97,-14.77,-14.37,-13.92,13.01,-8.08,-21.09,1.22,96.56,0.05,2021-02-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
44,44,-7.19,-8.13,-7.66,-8.24,4.02,-5.54,-9.56,2.01,96.5,0.16,2021-02-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
45,45,-7.54,-8.38,-7.96,-8.96,6.96,-4.52,-11.49,2.01,97.0,4.62,2021-02-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
46,46,-4.85,-5.54,-5.2,-4.77,9.2,-0.1,-9.31,2.62,97.69,12.14,2021-02-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
47,47,-9.61,-10.92,-10.26,-10.44,9.68,-6.67,-16.34,1.59,93.56,0.13,2021-02-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
48,48,-7.3,-8.47,-7.88,-7.63,6.44,-4.17,-10.6,1.95,94.44,0.68,2021-02-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
49,49,-6.06,-6.75,-6.4,-6.05,7.45,-1.92,-9.37,2.32,98.0,3.29,2021-02-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
50,50,-6.67,-7.49,-7.09,-6.82,3.84,-4.93,-8.77,2.14,97.5,2.79,2021-02-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
51,51,-8.27,-9.32,-8.8,-9.0,11.46,-2.77,-14.24,1.89,95.44,0.07,2021-02-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
52,52,-2.57,-3.23,-2.9,-2.7,5.77,-0.11,-5.88,3.05,96.75,6.06,2021-02-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
53,53,-0.64,-1.02,-0.83,-0.86,3.2,0.32,-2.88,3.6,97.81,3.82,2021-02-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
54,54,-0.52,-0.99,-0.75,-0.91,6.91,1.33,-5.59,3.66,97.44,0.28,2021-02-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
55,55,-2.81,-4.57,-3.69,-2.95,8.32,0.3,-8.02,2.75,89.25,0.04,2021-02-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
56,56,-2.4,-4.52,-3.46,-2.38,9.68,2.51,-7.17,2.69,87.81,0.16,2021-02-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
57,57,0.88,-0.18,0.35,0.67,10.3,6.09,-4.2,3.85,92.12,1.3,2021-02-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
58,58,1.23,0.29,0.76,1.17,4.8,3.5,-1.3,3.91,93.69,0.32,2021-02-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
59,59,-0.67,-3.91,-2.28,-0.53,11.84,2.81,-9.03,3.11,79.31,2.62,2021-03-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
60,60,-7.56,-11.66,-9.61,-6.88,6.5,-4.21,-10.71,1.53,73.5,0.18,2021-03-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
61,61,-0.33,-2.35,-1.34,-0.29,8.71,3.93,-4.79,3.3,87.12,0.14,2021-03-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
62,62,-3.79,-7.75,-5.77,-3.37,8.23,0.15,-8.08,2.14,75.44,0.02,2021-03-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
63,63,-5.52,-9.73,-7.63,-5.06,7.34,-2.38,-9.72,1.77,73.81,0.1,2021-03-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
64,64,-6.72,-9.43,-8.07,-6.27,3.07,-5.49,-8.56,1.83,83.25,0.47,2021-03-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
65,65,-7.11,-10.04,-8.57,-7.57,8.18,-2.73,-10.9,1.71,82.88,0.02,2021-03-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
66,66,-3.1,-5.92,-4.51,-3.42,16.02,3.72,-12.31,2.5,81.31,0.0,2021-03-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
67,67,2.52,0.08,1.3,1.74,9.11,7.43,-1.68,3.85,84.81,0.0,2021-03-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
68,68,6.15,3.09,4.62,5.83,14.76,13.64,-1.11,4.88,82.0,0.0,2021-03-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
69,69,12.44,9.71,11.07,11.87,11.11,17.37,6.26,7.69,84.0,0.56,2021-03-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
70,70,4.55,-0.52,2.01,4.48,14.46,11.16,-3.3,3.72,71.19,0.07,2021-03-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
71,71,-2.06,-7.61,-4.84,-1.42,7.63,1.79,-5.85,2.14,66.81,0.0,2021-03-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
72,72,-0.96,-5.42,-3.19,-0.56,9.93,3.76,-6.17,2.62,71.88,0.41,2021-03-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
73,73,-6.75,-12.7,-9.73,-5.81,6.62,-3.13,-9.77,1.34,63.38,0.01,2021-03-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
74,74,-1.86,-5.56,-3.71,-1.45,12.91,4.79,-8.13,2.56,77.19,0.03,2021-03-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
75,75,3.19,1.41,2.3,3.18,10.5,8.96,-1.54,4.33,88.88,0.02,2021-03-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
76,76,1.98,0.0,0.99,2.05,8.09,5.11,-2.99,3.97,86.94,6.81,2021-03-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
77,77,-3.28,-9.22,-6.25,-2.62,8.35,1.23,-7.12,1.83,65.38,0.0,2021-03-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
78,78,2.77,-3.3,-0.26,1.32,13.4,9.73,-3.67,2.99,66.5,0.0,2021-03-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
79,79,6.64,-1.97,2.33,5.04,15.43,15.94,0.51,3.3,58.06,0.01,2021-03-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
80,80,7.75,1.23,4.49,7.57,18.52,17.95,-0.56,4.21,69.19,0.0,2021-03-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
81,81,9.15,4.3,6.72,8.97,14.59,17.37,2.79,5.25,74.94,0.0,2021-03-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
82,82,10.69,9.17,9.93,10.5,6.8,14.5,7.69,7.32,90.5,5.75,2021-03-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
83,83,14.15,11.07,12.62,13.76,12.06,21.01,8.95,8.36,83.81,1.48,2021-03-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
84,84,10.95,8.44,9.7,10.88,16.78,19.55,2.77,7.45,84.94,6.63,2021-03-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
85,85,6.15,2.83,4.49,6.52,13.78,13.19,-0.6,4.76,80.75,0.08,2021-03-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
86,86,9.17,7.41,8.29,9.19,10.89,13.53,2.63,6.71,88.88,10.73,2021-03-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
87,87,1.48,-3.81,-1.16,1.77,7.83,4.79,-3.04,2.93,69.12,0.83,2021-03-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
88,88,8.4,2.83,5.62,8.53,17.98,16.38,-1.6,4.88,70.06,0.0,2021-03-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
89,89,8.87,7.16,8.01,8.88,9.69,12.42,2.73,6.47,89.25,4.94,2021-03-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
90,90,0.15,-3.28,-1.57,0.95,8.32,2.94,-5.38,3.05,78.56,3.78,2021-04-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
91,91,-3.1,-8.69,-5.89,-2.23,6.7,0.88,-5.82,1.89,67.0,0.17,2021-04-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
92,92,1.64,-4.77,-1.56,1.42,13.05,8.49,-4.56,2.69,67.25,0.04,2021-04-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
93,93,5.17,0.9,3.04,5.32,13.22,12.6,-0.62,4.09,77.0,0.02,2021-04-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
94,94,5.08,1.06,3.07,5.33,12.76,11.27,-1.49,4.15,77.12,0.0,2021-04-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
95,95,7.16,-0.53,3.32,6.32,13.99,13.94,-0.06,3.72,63.0,0.01,2021-04-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
96,96,11.65,5.56,8.6,11.39,15.19,19.67,4.49,5.8,69.62,0.02,2021-04-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
97,97,14.76,10.66,12.71,14.72,15.3,22.51,7.21,8.18,78.75,0.01,2021-04-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
98,98,13.73,9.66,11.69,13.72,8.2,18.64,10.44,7.63,77.12,0.1,2021-04-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
99,99,16.09,12.01,14.05,16.06,14.03,23.79,9.76,8.97,79.31,0.05,2021-04-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
100,100,14.74,12.91,13.83,14.8,6.34,17.69,11.35,9.58,88.94,7.5,2021-04-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
101,101,9.77,6.97,8.37,10.25,6.36,12.7,6.34,6.35,83.56,6.93,2021-04-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
102,102,10.78,4.67,7.73,10.88,13.76,18.3,4.55,5.43,71.56,0.07,2021-04-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
103,103,12.01,5.73,8.87,11.12,12.75,19.4,6.65,5.8,67.81,0.09,2021-04-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
104,104,6.26,3.09,4.68,6.64,7.62,9.18,1.55,4.88,80.75,6.26,2021-04-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
105,105,4.15,2.46,3.3,5.09,4.82,6.74,1.92,4.64,89.19,6.21,2021-04-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
106,106,6.15,2.23,4.19,6.76,8.9,11.53,2.64,4.58,78.81,0.72,2021-04-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
107,107,8.68,4.43,6.55,8.54,11.0,14.12,3.12,5.31,76.75,0.41,2021-04-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
108,108,10.3,4.77,7.54,10.56,9.95,15.19,5.25,5.49,71.94,0.19,2021-04-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
109,109,6.58,2.44,4.51,7.22,9.09,10.55,1.45,4.7,76.44,1.92,2021-04-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
110,110,0.48,-2.05,-0.78,1.55,3.9,2.01,-1.88,3.36,83.31,6.74,2021-04-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
111,111,0.15,-3.81,-1.82,1.08,6.39,3.08,-3.31,2.87,75.69,1.32,2021-04-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
112,112,6.15,-0.41,2.87,6.51,15.2,13.15,-2.04,3.78,66.31,0.0,2021-04-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
113,113,11.46,3.87,7.66,11.19,14.58,18.41,3.83,5.13,63.62,0.09,2021-04-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
114,114,8.53,4.74,6.63,8.81,10.62,12.74,2.12,5.55,78.12,1.02,2021-04-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
115,115,3.3,-5.4,-1.06,3.43,8.01,7.45,-0.56,2.56,54.56,0.1,2021-04-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
116,116,10.36,2.05,6.21,9.24,14.59,16.26,1.69,4.76,57.44,0.37,2021-04-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
117,117,15.55,12.48,14.01,14.96,14.32,23.71,9.39,9.34,83.88,6.63,2021-04-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
118,118,11.72,9.87,10.8,11.86,8.27,16.43,8.15,7.81,89.19,15.11,2021-04-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
119,119,7.32,4.12,5.72,7.85,10.3,11.21,0.9,5.37,81.31,9.5,2021-04-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
120,120,6.37,-2.1,2.14,7.01,13.78,13.58,-0.21,3.42,59.56,1.07,2021-05-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
121,121,12.31,9.24,10.78,12.45,9.32,17.6,8.28,7.51,82.38,4.26,2021-05-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
122,122,13.84,11.83,12.83,13.95,10.99,19.48,8.49,8.91,88.75,3.4,2021-05-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
123,123,17.17,14.51,15.84,17.09,12.73,23.82,11.09,10.68,85.94,4.21,2021-05-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
124,124,10.43,8.24,9.33,10.9,8.95,15.69,6.76,7.02,86.62,6.56,2021-05-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
125,125,8.34,1.3,4.82,8.15,8.69,12.97,4.28,4.27,64.81,0.2,2021-05-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
126,126,7.57,2.23,4.9,6.91,8.31,11.27,2.96,4.58,70.88,8.14,2021-05-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
127,127,5.13,3.48,4.31,5.95,7.02,8.52,1.51,5.0,89.5,9.11,2021-05-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
128,128,7.49,3.71,5.6,8.12,11.98,14.39,2.4,5.07,80.06,8.35,2021-05-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
129,129,8.25,3.77,6.01,8.81,8.77,13.2,4.43,5.07,76.19,1.51,2021-05-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
130,130,7.09,1.33,4.21,7.71,9.7,11.77,2.07,4.27,69.81,0.55,2021-05-11,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
131,131,9.0,3.67,6.33,9.45,11.3,15.23,3.91,5.0,72.62,0.36,2021-05-12,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
132,132,10.83,4.15,7.48,10.75,14.88,17.87,2.99,5.13,67.56,0.0,2021-05-13,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
133,133,12.91,3.96,8.44,11.99,15.52,19.63,4.1,5.13,58.69,0.0,2021-05-14,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
134,134,14.16,4.64,9.4,13.27,15.76,21.27,5.51,5.37,56.69,0.0,2021-05-15,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
135,135,14.96,7.47,11.21,14.39,15.41,22.58,7.17,6.59,65.25,0.46,2021-05-16,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
136,136,16.04,9.88,12.96,16.05,14.8,22.95,8.15,7.63,70.94,0.03,2021-05-17,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
137,137,17.58,10.48,14.03,16.85,12.84,22.98,10.15,7.93,65.94,0.0,2021-05-18,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
138,138,20.34,12.44,16.39,19.64,19.16,29.0,9.83,9.09,63.5,0.0,2021-05-19,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
139,139,22.46,16.52,19.49,22.25,13.38,29.62,16.23,11.84,71.31,0.04,2021-05-20,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
140,140,23.37,17.31,20.34,23.26,12.67,30.2,17.52,12.39,71.0,0.01,2021-05-21,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
141,141,21.08,16.23,18.65,21.19,6.3,24.31,18.01,11.6,74.44,0.08,2021-05-22,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
142,142,18.59,14.8,16.7,18.96,13.17,23.91,10.75,10.8,79.56,0.16,2021-05-23,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
143,143,16.66,9.72,13.19,17.18,14.55,24.03,9.48,7.69,68.19,0.0,2021-05-24,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
144,144,21.07,17.04,19.05,21.33,12.56,27.31,14.74,12.45,78.94,1.43,2021-05-25,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
145,145,22.58,18.47,20.52,22.74,11.75,28.69,16.94,13.49,79.31,10.35,2021-05-26,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
146,146,13.26,7.83,10.55,13.94,8.76,16.64,7.87,6.77,70.88,0.11,2021-05-27,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
147,147,7.62,5.22,6.41,8.83,2.48,8.4,5.92,5.55,85.06,15.25,2021-05-28,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
148,148,10.28,4.96,7.62,11.15,11.41,16.62,5.22,5.49,73.62,1.11,2021-05-29,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
149,149,10.04,6.17,8.11,10.69,9.93,15.07,5.15,5.92,78.88,1.85,2021-05-30,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
150,150,13.9,6.23,10.07,13.51,13.98,20.17,6.19,5.98,64.12,0.26,2021-05-31,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
151,151,17.64,9.39,13.51,16.94,13.23,23.63,10.4,7.45,61.44,0.31,2021-06-01,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
152,152,18.12,13.15,15.63,17.98,12.93,24.37,11.44,9.58,75.56,2.05,2021-06-02,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
153,153,18.99,17.25,18.12,19.21,8.9,24.81,15.91,12.51,90.56,15.45,2021-06-03,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
154,154,21.55,15.7,18.62,21.65,11.04,27.63,16.59,11.35,72.88,1.6,2021-06-04,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
155,155,23.44,16.12,19.79,23.47,11.48,29.44,17.97,11.66,65.88,0.02,2021-06-05,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
156,156,24.18,17.54,20.86,24.24,12.81,30.56,17.75,12.7,69.12,0.02,2021-06-06,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
157,157,24.14,19.91,22.03,24.27,11.88,30.15,18.27,14.83,78.88,3.04,2021-06-07,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
158,158,23.48,21.44,22.45,23.62,4.66,25.48,20.83,16.17,88.81,12.13,2021-06-08,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
159,159,23.65,19.37,21.51,23.88,11.43,29.02,17.6,14.28,78.81,0.63,2021-06-09,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
160,160,20.44,12.12,16.27,20.91,12.63,26.49,13.86,8.97,62.94,0.0,2021-06-10,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0
