OBJECTID,BPID,STREET_NAME,FROM_STREET,TO_STREET,BLOCK,WARD,WIDTH,Rating_2022,RatingCategory,FC,CollectionDate,Miles,Shape__Length
193,SYR12,Academy St.,Valley Dr.,McDougal Pl.,100,13,25,7,Good,19,2022/07/20 19:27:57+00,0.0594627913080153,130.695709833334
194,SYR120,Ash St.,Townsend,McBride,300,3,30,4,Poor,19,2022/08/18 15:33:35+00,0.0676752213313715,149.013897052363
195,SYR1200,Fayette Blvd,Audubon,Foxboro,500,17,21,8,Good,19,2022/08/16 15:37:15+00,0.0694685174995816,152.79893621916
196,SYR1201,"Fayette St., E.",S. Salina,S. Warren,100,9,38,8,Good,16,2022/08/10 13:50:03+00,0.0737482600213038,162.206126620201
197,SYR1202,"Fayette St., E.",S. Warren,Montgomery,200,9,36,9,Excellent,16,2022/08/10 13:50:03+00,0.0749715289533208,164.896656162484
198,SYR1203,"Fayette St., E.",Montgomery,State,300,15,36,8,Good,16,2022/08/10 13:50:03+00,0.094167937841103,207.118626139216
199,SYR1204,"Fayette St., E.",State,Townsend,400,15,34,9,Excellent,16,2022/08/10 13:50:03+00,0.0915138987918291,201.280778621093
200,SYR1205,"Fayette St., E.",Townsend,McBride,500,15,36,7,Good,16,2022/08/10 13:50:03+00,0.0868714013724808,191.070029353131
201,SYR1206,"Fayette St., E.",McBride,Almond,600,15,36,7,Good,16,2022/08/10 13:50:03+00,0.0876789259064324,192.846126121322
202,SYR1207,"Fayette St., E.",Almond,Forman,700,15,36,4,Poor,17,2022/08/10 13:50:33+00,0.112886421364893,248.288881646774
203,SYR1208,"Fayette St., E.",Forman,Irving,800,15,36,4,Poor,17,2022/08/10 13:51:34+00,0.112073734198272,246.501250268069
204,SYR1209,"Fayette St., E.",Irving,Crouse,900,15,36,9,Excellent,17,2022/08/10 13:51:34+00,0.0606878338642211,133.480145214625
205,SYR121,Ash St.,McBride,Lodi,400,3,30,5,Poor,19,2022/08/18 15:33:35+00,0.0652296356738747,143.626936219581
206,SYR1210,"Fayette St., E.",Crouse,University,1000,15,36,5,Poor,17,2022/08/10 13:52:04+00,0.113122279441285,248.807383945383
207,SYR1211,"Fayette St., E.",University,Walnut,1100,15,36,5,Poor,17,2022/08/10 13:52:04+00,0.112231035438938,246.847364250573
208,SYR1212,"Fayette St., E.",Walnut,Pine,1200,16,36,5,Poor,17,2022/08/10 13:52:34+00,0.116219853502268,255.620468134171
209,SYR1213,"Fayette St., E.",Pine,Beech,1300,16,36,5,Poor,17,2022/08/10 13:57:40+00,0.10630789585476,233.819710660079
210,SYR1214,"Fayette St., E.",Beech,Maple,1400,16,36,9,Excellent,17,2022/08/16 15:13:58+00,0.106044295585305,233.239744829971
211,SYR1215,"Fayette St., E.",Maple,Cherry,1500,16,36,9,Excellent,17,2022/08/16 15:13:58+00,0.106505967624659,234.255196065148
212,SYR1216,"Fayette St., E.",Cherry,Columbus,1600,17,36,9,Excellent,17,2022/08/16 15:14:27+00,0.1071087486363,235.580979615308
213,SYR1217,"Fayette St., E.",Columbus,Wescott,1700,17,36,6,Fair,17,2022/08/16 15:14:58+00,0.0713276516701381,156.881967698855
214,SYR1218,"Fayette St., E.",Wescott,Allen,1800,17,36,7,Good,17,2022/08/16 15:14:58+00,0.14350437766821,315.631588360097
215,SYR1219,"Fayette St., E.",Allen,Westmoreland,1900,17,36,5,Poor,17,2022/08/16 15:15:27+00,0.119413108443545,262.643882242802
216,SYR122,Ash St.,Lodi,Josephine,500,3,32,10,Excellent,19,2022/08/17 15:36:16+00,0.0464792595966434,102.498465049275
217,SYR1220,"Fayette St., E.",Westmoreland,Ellis,2000,17,36,6,Fair,17,2022/08/16 15:15:27+00,0.0536075892739365,117.907553278376
218,SYR1221,"Fayette St., E.",Ellis,Croly,2100,17,36,7,Good,17,2022/08/16 15:15:27+00,0.0525391224793631,115.557394195216
219,SYR1222,"Fayette St., E.",Croly,Bruce,2200,17,36,8,Good,17,2022/08/16 15:15:58+00,0.0534885163458414,117.647081883285
220,SYR1223,"Fayette St., E.",Bruce,Fenway,2300,17,36,8,Good,17,2022/08/16 15:15:58+00,0.0526141661214606,115.724611241437
221,SYR1224,"Fayette St., E.",Fenway,Genesee Pk Dr,2400,17,36,7,Good,17,2022/08/16 15:15:58+00,0.0598633375463822,131.669207226777
222,SYR1225,"Fayette St., E.",Genesee Pk Dr,Beattie,2500,17,36,8,Good,17,2022/08/16 15:15:58+00,0.0592272629292912,130.269840517331
223,SYR1226,"Fayette St., E.",Beattie,Candee,2600,17,36,8,Good,17,2022/08/16 15:16:28+00,0.162344626659655,357.074372803778
224,SYR1227,"Fayette St., E.",Candee,Seeley,2700,17,36,8,Good,17,2022/08/16 15:16:58+00,0.0683640018979106,150.36680053056
225,SYR1228,"Fayette St., W.",S. Salina,S. Clinton,100,9,37,7,Good,16,2022/10/31 20:11:15+00,0.0683780282286226,150.394409983486
226,SYR1229,"Fayette St., W.",S. Clinton,Franklin,200,9,37,8,Good,16,2022/08/08 16:01:11+00,0.099100226016185,217.966489909723
227,SYR123,Ash St.,Josephine,Peters,600,3,32,10,Excellent,19,2022/08/17 15:36:16+00,0.0489363551807148,107.955243474449
228,SYR1230,"Fayette St., W.",Franklin,West,300,8,37,8,Good,16,2022/07/14 19:14:03+00,0.171464611931861,377.130091907024
229,SYR1231,"Fayette St., W.",West,Wyoming,400,8,34,7,Good,16,2022/07/14 19:14:03+00,0.102737878587815,226.046045044899
230,SYR1232,"Fayette St., W.",Wyoming,Niagara,500,8,34,8,Good,16,2022/07/14 19:27:17+00,0.0801068843188194,176.25026455251
231,SYR1233,"Fayette St., W.",Niagara,Tioga,600,8,34,8,Good,16,2022/07/14 19:27:17+00,0.0874127796691287,192.322054474529
232,SYR1234,"Fayette St., W.",Tioga,Oswego,700,8,34,7,Good,16,2022/07/14 19:27:17+00,0.0887046573197588,195.167960597674
233,SYR1235,"Fayette St., W.",Oswego,Seneca,800,8,34,7,Good,16,2022/07/14 19:27:17+00,0.087983786227818,193.579292169113
234,SYR1236,"Fayette St., W.",Seneca,Geddes,900,8,34,8,Good,16,2022/07/14 19:27:17+00,0.193494482032041,425.711224347748
235,SYR1237,"Fayette St., W.",Geddes,Magnolia,1100,8,30,9,Excellent,17,2022/08/08 17:00:16+00,0.235663629237848,518.43657456768
236,SYR1238,"Fayette St., W.",Magnolia,Nelson,1200,8,30,9,Excellent,17,2022/08/08 16:51:39+00,0.108822170784712,239.5147395913
237,SYR1239,"Fayette St., W.",Nelson,Wilbur,1300,8,30,9,Excellent,17,2022/08/08 16:49:38+00,0.150347573073064,330.953563430016
238,SYR124,Ash St.,Peters,S. Alvord,700,3,32,10,Excellent,19,2022/08/17 15:36:16+00,0.0496848670511865,109.601291229115
239,SYR1241,"Fayette St., W.",Ulster,Schuyler,1500,7,30,5,Poor,17,2022/07/14 16:15:59+00,0.091703976737586,202.163348162974
240,SYR1242,"Fayette St., W.",Schuyler,Hamilton,1600,7,30,5,Poor,17,2022/07/14 16:15:59+00,0.103627732925293,228.48529723989
241,SYR1244,"Fayette St., W.",W. Genesee,School,1800,7,30,5,Poor,19,2022/07/14 16:15:58+00,0.128187892001551,282.631136161914
242,SYR1245,"Fayette St., W.",School,Erie Blvd/Harbor,1900,7,30,6,Fair,19,2022/07/14 16:15:58+00,0.202486748401125,446.521630335989
243,SYR1246,Feigel Ave,Wheaton,dead end,100,4,23,7,Good,19,2022/08/18 19:41:55+00,0.141081069508893,310.422779856296
244,SYR1247,Fellows Ave,E. Genesee,Harvard,100,17,27,5,Poor,19,2022/08/18 15:16:19+00,0.257731822633443,568.860307593923
245,SYR1248,Fellows Ave,Harvard,Clarke,200,17,27,9,Excellent,19,2022/08/18 15:11:11+00,0.180285487648916,397.902656462235
246,SYR1249,Fellows Ave.,Clarke,Euclid,300,17,27,9,Excellent,19,2022/08/18 15:10:40+00,0.143780809185325,317.32243245174
247,SYR125,Ashdale Ave.,James,Tyson Pl.,100,5,27,10,Excellent,19,2022/08/03 19:20:52+00,0.133333661639476,294.416818604705
248,SYR1250,Fellows Ave.,Euclid,Lennox,400,17,27,5,Poor,19,2022/08/18 15:10:10+00,0.0930132305605631,205.27331500293
249,SYR1251,Fellows Ave.,Lennox,Montana,500,17,27,5,Poor,19,2022/08/18 15:09:39+00,0.059565413013665,131.454060225691
250,SYR1252,Fellows Ave.,Montana,Dakota,600,17,27,5,Poor,19,2022/08/18 15:09:39+00,0.148733078319718,328.228582691469
251,SYR1253,Fellows Ave.,Dakota,Meadowbrook,700,17,25,8,Good,19,2022/08/18 15:09:39+00,0.084159102482151,185.720067102858
252,SYR1254,Fellows Ave.,Meadowbrook,Broad,800,17,34,8,Good,19,2022/08/18 15:09:09+00,0.0459033575347422,101.297250284353
253,SYR1255,Fenton St,Delaware,Cadwell,100,8,33,6,Fair,19,2022/07/14 19:27:17+00,0.135892463764271,298.992871520855
254,SYR1256,Fenway Dr,Dakin,Fayette,100,17,28,8,Good,19,2022/08/16 15:58:27+00,0.160777560000717,354.897615358944
255,SYR1257,Fenway Dr,Fayette,Salt Springs Rd.,200,17,28,8,Good,19,2022/08/16 15:57:23+00,0.216656952482504,478.222738904021
256,SYR1259,Ferndale Dr,W. Glen Av,Floral Pkwy.,0,14,24,7,Good,19,2022/07/27 15:40:16+00,0.203424969074829,448.701221954275
257,SYR126,Ashdale Ave.,Tyson Pl.,Coughlin,200,4,27,7,Good,19,2022/08/03 19:20:52+00,0.196683393129719,434.318481090129
258,SYR1260,Fernwood Ave,Cannon,Midland,100,19,25,7,Good,19,2022/08/04 15:46:11+00,0.177383571269346,390.087503207739
259,SYR1261,Ferris Ave,E. Genesee,Salt Springs Rd.,100,17,30,8,Good,19,2022/08/17 15:05:23+00,0.173021219944586,381.896513958162
260,SYR1262,Fillmore Ave,S. Salina,Churchill,100,14,27,5,Poor,19,2022/07/27 15:38:19+00,0.127943863686345,281.234848763538
261,SYR1263,Fillmore Ave,Churchill,Menlo,200,14,27,5,Poor,19,2022/07/27 15:38:19+00,0.0724492775012535,159.251055554061
262,SYR1264,Fillmore Ave,Menlo,dead end,300,14,27,5,Poor,19,2022/07/27 15:38:19+00,0.0638372614426035,140.322199276003
263,SYR1265,Fine View Pl,Raynor/Renwick,Standart,100,16,18,8,Good,19,2022/08/19 14:41:00+00,0.169134673348661,373.196589860757
264,SYR1266,Fine View Pl,Standart,Oakland,200,16,18,8,Good,19,2022/08/19 14:41:00+00,0.0601990770879341,132.848764774748
265,SYR1267,First North St,Butternut,John,100,3,27,7,Good,19,2022/08/17 15:36:16+00,0.083862917354149,184.653822977776
266,SYR127,Ashdale Ave.,Coughlin,City Line,300,4,27,6,Fair,19,2022/08/03 19:20:52+00,0.171495587080851,378.713710313805
267,SYR1270,First North St,Cleveland,Curtis,400,3,27,10,Excellent,19,2022/08/17 15:36:16+00,0.155039674205361,341.422291936254
268,SYR1272,First North St,Craig,Pond,600,3,27,10,Excellent,19,2022/08/17 15:36:16+00,0.0866865238086277,190.873131740747
269,SYR1273,First North St,Pond,DeLong,700,1,36,8,Good,19,2022/08/17 15:36:16+00,0.0797674821571288,175.650575529022
270,SYR1274,First North St,DeLong,Culbert,700,1,36,8,Good,19,2022/08/17 19:44:21+00,0.0532552447737347,117.270872750735
271,SYR1275,First North St,Culbert,Kirkpatrick,800,1,36,9,Excellent,19,2022/08/17 19:44:21+00,0.0573842616861119,126.363539542032
272,SYR1276,First North St,Kirkpatrick,Danforth,1000,1,36,8,Good,19,2022/08/17 19:44:21+00,0.094360644772287,207.794702166371
273,SYR1277,First North St,Danforth,Court,1100,1,36,8,Good,19,2022/08/17 19:44:21+00,0.0945989577871061,208.316068438804
274,SYR1278,First North St,Court,Turtle,1200,1,36,7,Good,19,2022/08/17 19:44:21+00,0.0906667468606747,199.658057981925
275,SYR1279,First North St,Turtle,Bear,1300,1,36,6,Fair,19,2022/08/17 19:44:21+00,0.0876577634655337,193.035957104443
276,SYR128,Ashworth Pl.,University Av.,Walnut,100,15,27,4,Poor,19,2022/08/24 15:16:07+00,0.112596238930246,247.647934469064
277,SYR1280,First North St,Bear,LeMoyne,1400,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0904795994897821,199.250510778228
278,SYR1281,First North St,LeMoyne,Wolf,1500,1,36,6,Fair,19,2022/08/17 19:44:21+00,0.0910297104021607,200.461412357076
279,SYR1282,First North St,Wolf,Hiawatha,1600,1,36,5,Poor,19,2022/08/17 19:44:21+00,0.0869769775423477,191.552337631132
280,SYR1283,Fiscoe Ave,S. Salina,dead end,100,14,27,7,Good,19,2022/07/20 19:27:58+00,0.200306406773594,440.170363787064
281,SYR1284,Fish Ave,Loomis,Valley,100,13,32,8,Good,19,2022/07/27 15:38:17+00,0.0851536518333682,187.219571068257
282,SYR1286,Fitch St,W. Onondaga,Dudley,100,11,30,5,Poor,19,2022/08/08 16:18:22+00,0.198680929799631,437.232218837889
283,SYR1287,Fitch St.,Dudley,Geddes,200,11,30,4,Poor,19,2022/08/08 16:17:21+00,0.238476330194097,525.014519625649
284,SYR1288,Fitch St.,Geddes,Cadwell,300,11,27,7,Good,19,2022/07/14 19:27:17+00,0.120700087333752,265.43207910382
285,SYR1289,Fitch St.,Cadwell,Herriman,400,11,27,7,Good,19,2022/10/31 20:11:25+00,0.081105545015423,178.358307583075
286,SYR129,Ashworth Pl.,Walnut,Pine,200,15,27,4,Poor,19,2022/08/24 15:18:09+00,0.115871018181204,254.850251418259
287,SYR1291,Fletcher Ave,Fairfield,Hutchinson,100,13,23,9,Excellent,19,2022/08/15 17:46:00+00,0.0573820538775308,126.590264835636
288,SYR1292,Fletcher Ave,Hutchinson,Lynch,200,13,23,9,Excellent,19,2022/08/15 17:53:33+00,0.0895049852044564,197.461730875057
289,SYR1293,Floral Pkwy,Ferndale,Midland,100,14,22,7,Good,19,2022/07/27 15:38:19+00,0.0612437060058548,134.620828278812
290,SYR1294,Florence Ave E,S. Salina,Stevens,0,14,25,7,Good,19,2022/07/20 19:27:58+00,0.114235625952297,251.119079643078
291,SYR1296,Florence Ave E,Stevens,Springbrook,300,14,25,7,Good,19,2022/07/20 19:27:58+00,0.101300419903225,222.660864547138
292,SYR1297,Florence Ave W,S. Salina,dead end,100,14,26,8,Good,19,2022/07/27 15:38:19+00,0.194370746883827,427.231711893465
293,SYR1298,Fobes Ave,Arnett,Norton,100,4,28,5,Poor,19,2022/08/03 19:20:53+00,0.122519684131767,270.530994777576
294,SYR1299,Fobes Ave.,Norton,Beacon,200,4,28,5,Poor,19,2022/08/03 19:20:53+00,0.124083034039261,273.999767690089
295,SYR13,Academy St.,McDougal Pl.,Academy,200,13,25,7,Good,19,2022/07/20 19:27:57+00,0.0645305290777965,141.854510571505
296,SYR130,Atkinson Ave,Wolcott,Velasko,100,11,23,7,Good,19,2022/07/14 16:15:57+00,0.138723958922221,305.015116245927
297,SYR1300,Fobes Ave.,Beacon/Coughlin,City Line/Dunlap,300,4,21,6,Fair,19,2022/08/03 19:20:52+00,0.158669262662334,350.382175691218
298,SYR1301,Ford Ave,Onon. Crk. Blvd.,circle,100,13,24,5,Poor,19,2022/07/27 15:38:17+00,0.201493015782467,443.36100348441
299,SYR1302,Fordham Rd,Wheaton,Dorchester,100,4,34,5,Poor,19,2022/08/18 19:41:55+00,0.0502784404120949,110.626811866476
300,SYR1303,Fordham Rd,Dorchester,Teall,200,4,34,5,Poor,19,2022/08/03 19:20:52+00,0.114549714843007,252.043492855287
301,SYR1304,Fordland Ave,Willumae,Seventh North,100,1,27,10,Excellent,19,2022/08/18 15:33:35+00,0.083025982168371,183.153046016121
302,SYR1305,Forest Ave,Cannon,Midland,100,19,28,6,Fair,19,2022/08/04 15:46:11+00,0.164143202881078,360.890539459883
303,SYR1306,Forest Ave,Midland,Hope,200,19,28,6,Fair,19,2022/08/04 15:46:11+00,0.0861702961072809,189.486855769692
304,SYR1307,Forest Hill Dr.,James,Northcliffe,100,5,36,7,Good,19,2022/08/03 15:21:54+00,0.171814972262408,379.363898051225
305,SYR1308,Forest Hill Dr.,Northcliffe,Glencove,200,5,36,8,Good,19,2022/08/03 15:21:54+00,0.157204551968892,347.097283921327
306,SYR1309,Forest Hill Dr.,Glencove,Sunnycrest,300,5,36,8,Good,19,2022/08/03 15:21:54+00,0.156860646858888,346.325320936288
307,SYR1310,Forman Ave,Erie Blvd.,Washington,100,15,37,7,Good,19,2022/08/19 14:41:00+00,0.09180066596078,202.642913064577
308,SYR1311,Forman Ave,Washington,Fayette,200,15,37,5,Poor,19,2022/08/19 14:41:00+00,0.0631562152881444,139.410012018654
309,SYR1312,Forman Ave,Fayette,Genesee,300,15,37,5,Poor,19,2022/08/19 14:41:00+00,0.0839545697280537,185.316401590799
310,SYR1314,Fountain St.,Hawley,Gertrude,100,6,26,7,Good,19,2022/08/18 19:41:55+00,0.110401786841682,243.159353183573
311,SYR1315,Fourth North St,LeMoyne,Wolf,100,1,34,10,Excellent,19,2022/08/18 15:33:35+00,0.0904843923572202,199.281144903345
312,SYR1316,Fourth North St,Wolf,Hiawatha,200,1,34,10,Excellent,19,2022/08/18 15:33:35+00,0.0869479480029592,191.489630277016
313,SYR1317,Fourth North St.,Hiawatha,RR tracks,300,1,34,10,Excellent,19,2022/08/18 15:33:35+00,0.135813086988152,299.199244929511
314,SYR1318,Foxboro Rd,Fayette,Mountainview,100,17,30,8,Good,19,2022/08/16 15:37:45+00,0.11219688509731,247.667064229979
315,SYR1319,"Franklin St, S.",Erie Blvd.,Washington,100,9,45,10,Excellent,17,2022/11/10 15:40:30+00,0.0916745730970849,202.364426180929
316,SYR132,Atlantic Ave,Evaleen,Girard,200,13,25,8,Good,18,2022/07/27 15:38:17+00,0.128286267403752,282.017380380952
317,SYR1320,"Franklin St, S.",Washington,Fayette,200,9,45,10,Excellent,17,2022/11/10 15:42:01+00,0.063213965616286,139.537683629476
318,SYR1321,"Franklin St, S.",Fayette,Walton,300,9,45,5,Poor,17,2022/11/10 15:42:32+00,0.0507925576973543,112.11727796263
319,SYR1322,"Franklin St, S.",Walton,Jefferson,400,9,45,5,Poor,17,2022/11/10 15:43:03+00,0.0324358601392111,71.5968324744104
320,SYR1323,"Franklin St., N.",Erie Blvd.,Genesee,100,9,45,6,Fair,14,2022/07/14 16:15:57+00,0.0731484349921731,161.408131405442
321,SYR1324,"Franklin St., N.",Genesee,Willow,200,9,45,10,Excellent,16,2022/11/10 19:58:42+00,0.0324904893415211,71.708776366791
322,SYR1325,"Franklin St., N.",Willow,Herald Pl.,300,9,45,5,Poor,16,2022/11/10 19:58:11+00,0.0657192835307447,145.075127781244
323,SYR1326,"Franklin St., N.",Herald Pl.,Butternut,400,2,30,7,Good,16,2022/07/20 15:40:49+00,0.0956636926421501,211.179961277086
324,SYR1327,"Franklin St., N.",Butternut,Genant,500,2,30,5,Poor,17,2022/11/10 15:30:13+00,0.127375392825955,280.950568990626
325,SYR1328,"Franklin St., N.",Genant,Plum,600,2,30,5,Poor,17,2022/11/10 15:30:13+00,0.0512916711626707,113.141860652106
326,SYR1329,Furman St,S. Salina,Midland,100200,18,30,7,Good,19,2022/08/04 16:12:54+00,0.275265476705892,605.496428070019
327,SYR133,Atlantic Ave,Girard,Empire,300,13,25,8,Good,18,2022/07/27 15:38:17+00,0.052797185940524,116.070044556178
328,SYR1330,Furman St,Midland,Cortland,300,12,30,8,Good,19,2022/08/04 16:13:24+00,0.137796595226557,303.090329584828
329,SYR1331,Gale Ave.,Burnet,Vann,100,6,30,6,Fair,19,2022/08/18 19:41:55+00,0.0642652647539801,141.872946929873
330,SYR1332,Game Rd,dead end,Ainsley,100,14,27,8,Good,19,2022/08/18 14:17:52+00,0.144662264809534,319.127876642961
331,SYR1333,Gannett Ave,Willumae,Sixth North,100,1,0,10,Excellent,19,2022/08/18 15:33:35+00,0.0956528885869011,211.075357390336
332,SYR1334,Garfield Ave,Oakwood,Woodland,100,18,27,7,Good,19,2022/08/18 13:53:01+00,0.0645038135257495,142.321384115138
333,SYR1335,Garfield Ave,Woodland,Borden,200,19,27,7,Good,19,2022/08/18 13:53:01+00,0.105654182434262,233.128577596549
334,SYR1336,Garfield Ave,Borden,Elizabeth,300,19,27,6,Fair,19,2022/08/18 13:53:32+00,0.110800727507523,244.477391076446
335,SYR1337,Garfield Ave,Elizabeth,Colvin,400,19,27,7,Good,19,2022/08/18 13:54:02+00,0.0460350669666817,101.571429303119
336,SYR1338,Garfield Ave,Colvin,Elk,500,19,27,7,Good,19,2022/08/18 14:02:40+00,0.0742596315913792,163.849471201234
337,SYR1339,Garfield Pl,Garfield Av.,dead end,100,19,27,6,Fair,19,2022/08/18 13:53:32+00,0.0484554043732266,106.544898645748
338,SYR134,Atlantic Ave,Empire,Loomis,400,13,25,8,Good,18,2022/07/27 15:38:17+00,0.0519131295557472,114.126589428835
339,SYR1340,Gary Ave,Parrish La,Edna Dr.,100,14,27,7,Good,19,2022/07/20 19:27:57+00,0.0677394032786186,149.36627383792
340,SYR1342,Geddes St N,bridge,Erie Blvd,100,2,56,7,Good,16,2022/07/14 16:15:57+00,0.15454391315906,341.123669300733
341,SYR1343,Geddes St N,Erie Blvd,Richmond,200,2,46,8,Good,16,2022/07/14 19:13:34+00,0.139412738616166,307.734350771928
342,SYR1344,Geddes St N,Richmond,Park,300,2,46,8,Good,16,2022/07/14 19:13:34+00,0.127178120120395,280.738038076763
343,SYR1345,Geddes St N,Park,W. Genesee,400,2,46,7,Good,16,2022/07/14 19:13:34+00,0.11662505556698,257.450034133412
344,SYR1346,Geddes St N,W. Genesee,Belden,500,2,36,6,Fair,16,2022/08/08 13:15:39+00,0.0850053424463345,187.65367365191
345,SYR1347,Geddes St N,Belden,Rte. 690,600,2,36,6,Fair,16,2022/08/08 13:17:11+00,0.0718578490930717,158.632520588736
346,SYR1349,Geddes St N,Marquette,Spencer,800,2,30,7,Good,16,2022/07/20 15:40:49+00,0.0905645177973861,199.933754251515
347,SYR135,Atlantic Ave,Loomis,Shirley,500,13,25,8,Good,18,2022/07/27 15:38:17+00,0.0502102553566759,110.376862195655
348,SYR1350,Geddes St N,Spencer,Pulaski,900,2,30,8,Good,17,2022/07/20 15:40:49+00,0.0464047652410657,102.446262991156
349,SYR1351,Geddes St N,Pulaski,Van Rennselaer,1000,2,0,8,Good,17,2022/07/20 15:40:49+00,0.214810775368734,474.12615606625
350,SYR1353,"Geddes St., S.",Fayette,Marcellus,200,8,56,7,Good,16,2022/07/14 16:15:57+00,0.0785140723299872,173.297869668681
351,SYR1354,"Geddes St., S.",Marcellus,Otisco,300,8,56,6,Fair,16,2022/07/14 16:15:57+00,0.0740341562780111,163.407415899421
352,SYR1355,"Geddes St., S.",Otisco,Gifford,400,8,56,7,Good,16,2022/07/14 16:15:57+00,0.0586756922423914,129.487674199275
353,SYR1356,"Geddes St., S.",Gifford,Seymour,500,8,56,7,Good,16,2022/07/14 16:15:57+00,0.0660894444259699,145.829270491721
354,SYR1357,"Geddes St., S.",Seymour,Shonnard,600,8,56,8,Good,16,2022/07/14 16:15:57+00,0.0653273483561125,144.144202290883
355,SYR1358,"Geddes St., S.",Shonnard,Merriman,700,8,60,9,Excellent,16,2022/07/14 16:15:57+00,0.0709875276131216,156.630087500438
356,SYR1359,"Geddes St., S.",Merriman,Delaware,800,8,56,9,Excellent,16,2022/07/14 16:15:57+00,0.0648812783895935,143.156729051852
357,SYR136,Atlantic Ave,Shirley,Valley,600,13,25,8,Good,18,2022/07/27 15:38:17+00,0.0824509749753707,181.264563865643
358,SYR1360,"Geddes St., S.",Delaware,Fitch,900,8,40,6,Fair,16,2022/07/14 16:15:57+00,0.0671930202597133,148.255980787638
359,SYR1361,"Geddes St., S.",Fitch,Putnam,1000,11,40,6,Fair,16,2022/07/14 16:15:57+00,0.0668804380263565,147.5624641456
360,SYR1362,"Geddes St., S.",Putnam,Rowland,1100,11,40,6,Fair,16,2022/07/14 16:15:57+00,0.0880848561741445,194.343531167332
361,SYR1363,"Geddes St., S.",Rowland,Elliot,1200,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.0609294926401496,134.427702276805
362,SYR1364,"Geddes St., S.",Elliot,W. Onondaga,1300,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.0876900327462248,193.467418337387
363,SYR1365,"Geddes St., S.",W. Onondaga,Bellevue,1400,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.0796410049441753,175.703855416828
364,SYR1366,"Geddes St., S.",Bellevue,Grant,1500,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.0678439274731885,149.699470551408
365,SYR1367,"Geddes St., S.",Grant,Laforte,1600,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.062087950126596,137.010488283182
366,SYR1368,"Geddes St., S.",Laforte,Stolp,1700,11,36,10,Excellent,16,2022/07/14 16:15:57+00,0.0627490135074752,138.46782669282
367,SYR1369,"Geddes St., S.",Stolp,Gordon,1800,11,36,10,Excellent,16,2022/08/10 13:33:41+00,0.0702876715988527,155.100752053576
368,SYR1370,"Geddes St., S.",Gordon,Crossett,1900,11,36,10,Excellent,16,2022/08/10 13:34:09+00,0.0853021288004994,188.228895636808
369,SYR1371,"Geddes St., S.",Crossett,Twin Hills,2000,12,36,10,Excellent,16,2022/08/10 13:34:09+00,0.149506580854941,329.894557933222
370,SYR1372,"Geddes St., S.",Twin Hills,Arden,2100,12,36,10,Excellent,16,2022/08/10 13:35:10+00,0.287291979227338,633.876684629538
371,SYR1373,"Geddes St., S.",Arden,Glenwood,2200,12,36,10,Excellent,16,2022/08/10 13:35:41+00,0.146117940537504,322.363125668421
372,SYR1374,Genant Dr.,Franklin,Clinton,100,2,21,9,Excellent,19,2022/07/20 15:40:49+00,0.0625609834558384,137.727213597094
